Number Start Coordinate Stop Coordinate Color/Hardness 
13046 : 7 271 7 272 0.8966775599 
13047 : 180 258 180 259 0.8966942149 
13048 : 177 262 177 263 0.8966942149 
13049 : 177 263 176 263 0.8966942149 
13050 : 26 113 27 114 0.8966956859 
13051 : 25 204 24 204 0.8967047930 
13052 : 72 173 71 174 0.8967076281 
13053 : 129 82 130 81 0.8967120370 
13054 : 192 71 193 70 0.8967136150 
13055 : 99 31 100 32 0.8967224560 
13056 : 71 163 70 162 0.8967305766 
13057 : 39 168 39 169 0.8967582521 
13058 : 107 126 107 127 0.8967629655 
13059 : 23 81 24 80 0.8967719430 
13060 : 188 51 189 51 0.8967723005 
13061 : 36 126 36 125 0.8967926816 
13062 : 104 31 105 31 0.8967946591 
13063 : 35 151 34 152 0.8968052738 
13064 : 86 84 86 83 0.8968085106 
13065 : 24 77 23 76 0.8968127065 
13066 : 128 101 128 100 0.8968261162 
13067 : 102 31 103 31 0.8968321627 
13068 : 145 71 145 72 0.8968419917 
13069 : 69 144 69 143 0.8968460802 
13070 : 75 155 74 155 0.8968460802 
13071 : 108 119 109 120 0.8968750000 
13072 : 168 13 167 13 0.8968778388 
13073 : 65 148 64 149 0.8968778810 
13074 : 192 56 193 56 0.8968876518 
13075 : 193 56 193 55 0.8968876518 
13076 : 168 85 169 84 0.8968962938 
13077 : 78 22 79 22 0.8968975748 
13078 : 79 157 80 156 0.8969010176 
13079 : 108 208 107 208 0.8969044772 
13080 : 127 183 126 183 0.8969067782 
13081 : 118 216 117 215 0.8969200888 
13082 : 191 55 191 56 0.8969289165 
13083 : 191 56 192 55 0.8969289165 
13084 : 99 186 98 187 0.8969289165 
13085 : 186 98 185 98 0.8969298246 
13086 : 155 277 154 276 0.8969298246 
13087 : 156 280 157 279 0.8969298246 
13088 : 37 106 38 105 0.8969435662 
13089 : 15 244 15 245 0.8969465649 
13090 : 158 75 159 75 0.8969672915 
13091 : 159 75 159 76 0.8969672915 
13092 : 129 236 128 237 0.8969833260 
13093 : 40 165 41 166 0.8969849246 
13094 : 56 184 55 183 0.8969849246 
13095 : 198 37 198 38 0.8969949495 
13096 : 134 163 135 162 0.8969957082 
13097 : 144 166 143 165 0.8969957082 
13098 : 192 203 191 204 0.8969957082 
13099 : 195 203 194 202 0.8969957082 
13100 : 198 59 197 60 0.8970114572 
13101 : 143 165 143 166 0.8970122311 
13102 : 55 183 56 183 0.8970202020 
13103 : 10 258 10 259 0.8970279720 
13104 : 100 258 99 258 0.8970306513 
13105 : 65 132 64 131 0.8970442584 
13106 : 102 206 101 207 0.8970562313 
13107 : 75 69 74 69 0.8970582502 
13108 : 74 152 73 151 0.8970658334 
13109 : 187 77 186 77 0.8970674487 
13110 : 109 35 110 36 0.8970681111 
13111 : 135 175 136 175 0.8971193416 
13112 : 136 175 137 176 0.8971193416 
13113 : 138 175 137 176 0.8971193416 
13114 : 154 256 155 257 0.8971193416 
13115 : 57 167 58 167 0.8971218369 
13116 : 156 260 155 259 0.8971345346 
13117 : 176 261 175 262 0.8971345346 
13118 : 92 115 93 114 0.8971420552 
13119 : 132 159 133 159 0.8971596568 
13120 : 89 79 90 79 0.8971687001 
13121 : 149 74 150 74 0.8971995087 
13122 : 63 133 63 134 0.8972157321 
13123 : 190 71 189 70 0.8972158533 
13124 : 78 222 78 223 0.8972345185 
13125 : 58 4 57 3 0.8972435245 
13126 : 86 83 85 82 0.8972493195 
13127 : 126 154 127 154 0.8972602740 
13128 : 88 167 87 166 0.8972602740 
13129 : 112 196 111 197 0.8972602740 
13130 : 46 134 47 135 0.8972746331 
13131 : 162 21 163 20 0.8972759510 
13132 : 108 201 109 201 0.8973098996 
13133 : 112 188 111 188 0.8973214286 
13134 : 155 257 156 256 0.8973385954 
13135 : 114 211 114 212 0.8973408580 
13136 : 23 205 24 204 0.8973513764 
13137 : 63 186 62 186 0.8973767277 
13138 : 132 229 133 229 0.8973799127 
13139 : 130 225 131 224 0.8973874905 
13140 : 119 221 119 222 0.8973950027 
13141 : 126 65 125 65 0.8973967019 
13142 : 40 122 41 123 0.8974121150 
13143 : 30 148 31 149 0.8974332001 
13144 : 100 255 100 254 0.8974358974 
13145 : 143 166 144 165 0.8974358974 
13146 : 189 206 190 206 0.8974358974 
13147 : 190 206 191 205 0.8974358974 
13148 : 133 165 133 164 0.8974522875 
13149 : 69 194 68 194 0.8974594993 
13150 : 82 181 83 181 0.8974634846 
13151 : 126 95 126 94 0.8974707358 
13152 : 125 244 126 244 0.8974955674 
13153 : 118 211 117 210 0.8974960876 
13154 : 129 173 130 173 0.8974964986 
13155 : 198 38 199 38 0.8975000000 
13156 : 58 167 58 166 0.8975006008 
13157 : 100 260 101 259 0.8975011057 
13158 : 186 56 185 56 0.8975037215 
13159 : 158 49 157 48 0.8975081959 
13160 : 187 43 187 42 0.8975099377 
13161 : 185 77 186 77 0.8975362199 
13162 : 150 183 151 183 0.8975409836 
13163 : 151 183 151 184 0.8975409836 
13164 : 137 176 137 177 0.8975560595 
13165 : 139 176 139 177 0.8975560595 
13166 : 137 177 138 178 0.8975560595 
13167 : 158 191 157 190 0.8975560595 
13168 : 128 237 129 237 0.8975594750 
13169 : 39 157 39 158 0.8975609756 
13170 : 51 2 50 1 0.8975639459 
13171 : 121 32 121 33 0.8975681182 
13172 : 11 266 11 267 0.8975845411 
13173 : 54 85 53 86 0.8975968751 
13174 : 128 219 129 219 0.8976077463 
13175 : 186 77 187 78 0.8976107444 
13176 : 42 157 43 157 0.8976280641 
13177 : 21 194 20 193 0.8976377953 
13178 : 143 247 142 246 0.8976541189 
13179 : 83 151 83 152 0.8976585655 
13180 : 77 151 78 151 0.8976776751 
13181 : 59 279 58 280 0.8976934524 
13182 : 62 45 63 44 0.8977212987 
13183 : 141 256 142 257 0.8977272727 
13184 : 8 264 9 264 0.8977272727 
13185 : 161 3 160 2 0.8977276992 
13186 : 150 71 151 71 0.8977338862 
13187 : 133 240 134 240 0.8977354904 
13188 : 35 120 35 119 0.8977409170 
13189 : 23 207 22 206 0.8977501004 
13190 : 152 185 151 184 0.8977584476 
13191 : 154 187 153 186 0.8977584476 
13192 : 199 38 199 37 0.8977611940 
13193 : 74 191 74 190 0.8977611940 
13194 : 136 271 136 272 0.8977900552 
13195 : 80 78 81 78 0.8977981291 
13196 : 112 207 111 206 0.8978096140 
13197 : 26 200 26 201 0.8978102190 
13198 : 6 275 6 274 0.8978102190 
13199 : 152 73 152 74 0.8978425283 
13200 : 91 84 91 83 0.8978468900 
13201 : 68 234 67 235 0.8978873239 
13202 : 166 3 166 2 0.8978959465 
13203 : 85 82 86 82 0.8978965004 
13204 : 96 112 96 113 0.8979019872 
13205 : 112 199 111 200 0.8979220500 
13206 : 89 85 90 84 0.8979475243 
13207 : 133 254 133 253 0.8979574066 
13208 : 155 189 154 188 0.8979591837 
13209 : 60 183 59 182 0.8979727169 
13210 : 37 166 37 167 0.8979768073 
13211 : 24 272 24 273 0.8980007405 
13212 : 24 273 23 274 0.8980007405 
13213 : 23 275 23 274 0.8980007405 
13214 : 152 166 151 167 0.8980039331 
13215 : 125 216 126 217 0.8980039331 
13216 : 138 246 137 246 0.8980039331 
13217 : 166 68 165 68 0.8980208922 
13218 : 154 168 155 168 0.8980294210 
13219 : 150 65 151 65 0.8980417301 
13220 : 128 91 129 91 0.8980489160 
13221 : 68 135 67 136 0.8980519481 
13222 : 110 71 110 70 0.8980681818 
13223 : 98 187 99 187 0.8980794156 
13224 : 88 198 87 199 0.8980830948 
13225 : 64 158 64 157 0.8980887126 
13226 : 121 192 122 192 0.8980887126 
13227 : 127 254 126 253 0.8980936191 
13228 : 122 151 123 151 0.8981042654 
13229 : 105 166 104 166 0.8981105242 
13230 : 162 11 163 12 0.8981112850 
13231 : 151 71 152 71 0.8981200477 
13232 : 15 248 15 249 0.8981259968 
13233 : 136 172 136 173 0.8981327801 
13234 : 162 192 161 192 0.8981327801 
13235 : 105 177 104 177 0.8981481481 
13236 : 93 58 94 58 0.8981539287 
13237 : 33 71 32 70 0.8981548447 
13238 : 165 18 164 18 0.8981620540 
13239 : 40 101 41 100 0.8981728092 
13240 : 135 243 134 242 0.8981981982 
13241 : 139 251 138 251 0.8981981982 
13242 : 113 15 112 16 0.8982203518 
13243 : 89 259 88 259 0.8982213439 
13244 : 152 256 153 257 0.8982259570 
13245 : 188 98 187 97 0.8982300885 
13246 : 107 124 108 123 0.8982358003 
13247 : 125 246 125 245 0.8982487923 
13248 : 88 15 89 15 0.8982533243 
13249 : 98 60 99 60 0.8982551560 
13250 : 28 238 29 238 0.8982566729 
13251 : 42 275 42 274 0.8982566729 
13252 : 155 41 156 42 0.8982596249 
13253 : 75 139 74 140 0.8982683983 
13254 : 122 170 121 170 0.8982683983 
13255 : 129 219 128 218 0.8982946027 
13256 : 41 159 40 158 0.8983044885 
13257 : 197 207 197 208 0.8983050847 
13258 : 199 207 200 208 0.8983050847 
13259 : 193 208 192 208 0.8983050847 
13260 : 197 208 198 209 0.8983050847 
13261 : 190 209 190 208 0.8983050847 
13262 : 191 211 190 211 0.8983050847 
13263 : 140 1 141 1 0.8983171863 
13264 : 70 142 70 141 0.8983212138 
13265 : 170 199 169 199 0.8983212138 
13266 : 143 245 143 244 0.8983212138 
13267 : 59 169 60 168 0.8983242024 
13268 : 165 14 166 13 0.8983330910 
13269 : 41 280 41 279 0.8983451537 
13270 : 153 257 152 257 0.8983471074 
13271 : 157 74 157 73 0.8983557163 
13272 : 76 153 76 152 0.8983696043 
13273 : 95 28 96 27 0.8983808422 
13274 : 58 150 58 151 0.8983901337 
13275 : 87 87 86 88 0.8983909677 
13276 : 158 24 157 24 0.8984043621 
13277 : 130 108 130 107 0.8984071151 
13278 : 126 217 126 216 0.8984542513 
13279 : 154 276 153 276 0.8984542513 
13280 : 105 205 106 205 0.8984754361 
13281 : 165 86 164 86 0.8984827403 
13282 : 174 21 173 20 0.8984919154 
13283 : 135 162 135 161 0.8984923123 
13284 : 146 166 145 165 0.8984923123 
13285 : 15 249 15 250 0.8984962406 
13286 : 9 264 10 263 0.8984962406 
13287 : 185 41 186 40 0.8985003092 
13288 : 25 181 26 182 0.8985010919 
13289 : 16 246 15 245 0.8985187698 
13290 : 10 262 10 263 0.8985187698 
13291 : 163 17 164 18 0.8985263336 
13292 : 88 189 88 188 0.8985341217 
13293 : 79 176 78 176 0.8985343281 
13294 : 144 69 145 69 0.8985398472 
13295 : 25 190 25 191 0.8985449735 
13296 : 25 191 26 192 0.8985449735 
13297 : 192 54 193 55 0.8985507246 
13298 : 136 173 136 174 0.8985545763 
13299 : 136 174 137 175 0.8985545763 
13300 : 161 192 160 192 0.8985545763 
13301 : 63 117 63 116 0.8985598485 
13302 : 94 109 95 110 0.8985599346 
13303 : 107 56 107 55 0.8985656844 
13304 : 190 53 190 54 0.8985716953 
13305 : 87 65 87 64 0.8985795279 
13306 : 123 151 124 151 0.8985849057 
13307 : 70 169 71 170 0.8985929161 
13308 : 129 237 129 238 0.8985937743 
13309 : 91 83 90 84 0.8985996044 
13310 : 44 267 44 266 0.8986013986 
13311 : 183 54 182 54 0.8986346131 
13312 : 52 191 51 190 0.8986368822 
13313 : 79 85 78 84 0.8986404722 
13314 : 143 244 142 243 0.8986428495 
13315 : 116 13 115 14 0.8986478498 
13316 : 129 155 129 156 0.8986486486 
13317 : 134 240 134 241 0.8986486486 
13318 : 152 276 153 276 0.8986486486 
13319 : 115 7 115 6 0.8986575693 
13320 : 134 85 134 84 0.8986599093 
13321 : 110 70 111 69 0.8986642908 
13322 : 137 32 138 32 0.8986691629 
13323 : 41 100 42 99 0.8986710529 
13324 : 69 173 70 173 0.8986784141 
13325 : 50 189 51 190 0.8986908479 
13326 : 56 166 57 165 0.8987022277 
13327 : 88 194 87 195 0.8987073618 
13328 : 36 125 35 124 0.8987315011 
13329 : 135 232 134 231 0.8987328837 
13330 : 200 208 200 207 0.8987341772 
13331 : 198 209 198 210 0.8987341772 
13332 : 194 210 195 211 0.8987341772 
13333 : 195 211 196 211 0.8987341772 
13334 : 196 211 197 212 0.8987341772 
13335 : 90 79 91 80 0.8987421776 
13336 : 104 210 104 211 0.8987503810 
13337 : 39 158 38 157 0.8987616173 
13338 : 190 79 191 78 0.8987892948 
13339 : 136 168 137 169 0.8987981839 
13340 : 73 161 73 160 0.8988219545 
13341 : 14 242 15 242 0.8988311531 
13342 : 144 176 143 175 0.8988387978 
13343 : 17 96 18 97 0.8988447417 
13344 : 59 276 59 275 0.8988614341 
13345 : 17 244 17 243 0.8988890136 
13346 : 14 253 13 252 0.8988890136 
13347 : 10 263 11 264 0.8988890136 
13348 : 39 103 40 102 0.8989078755 
13349 : 126 216 127 217 0.8989102713 
13350 : 144 2 144 1 0.8989348290 
13351 : 159 54 158 55 0.8989418445 
13352 : 134 90 133 91 0.8989508328 
13353 : 165 193 166 194 0.8989557848 
13354 : 75 157 75 156 0.8989571035 
13355 : 126 55 127 55 0.8989588621 
13356 : 109 7 108 8 0.8989652487 
13357 : 28 243 27 244 0.8989656177 
13358 : 27 246 27 245 0.8989656177 
13359 : 45 263 45 262 0.8989656177 
13360 : 137 175 137 174 0.8989728939 
13361 : 137 91 136 91 0.8989737593 
13362 : 96 269 96 268 0.8989829994 
13363 : 176 263 177 264 0.8990034692 
13364 : 164 83 165 83 0.8990112564 
13365 : 162 66 163 66 0.8990186612 
13366 : 38 157 37 156 0.8990244613 
13367 : 114 212 115 213 0.8990244613 
13368 : 68 137 67 136 0.8990286772 
13369 : 93 188 92 187 0.8990340050 
13370 : 28 157 27 156 0.8990370955 
13371 : 193 55 192 55 0.8990384615 
13372 : 195 56 196 57 0.8990384615 
13373 : 121 33 122 34 0.8990512334 
13374 : 30 238 29 238 0.8990529383 
13375 : 47 258 48 258 0.8990529383 
13376 : 108 117 109 118 0.8990603007 
13377 : 40 147 41 147 0.8990610329 
13378 : 109 173 110 173 0.8990825688 
13379 : 103 183 104 182 0.8990918709 
13380 : 129 156 130 156 0.8991031390 
13381 : 133 159 134 160 0.8991228070 
13382 : 119 170 118 170 0.8991401035 
13383 : 136 234 137 235 0.8991416309 
13384 : 138 238 139 238 0.8991416309 
13385 : 137 70 138 70 0.8991576563 
13386 : 199 211 200 211 0.8991596639 
13387 : 197 212 197 211 0.8991596639 
13388 : 194 213 193 214 0.8991596639 
13389 : 142 246 143 246 0.8991674035 
13390 : 116 88 117 89 0.8991799315 
13391 : 174 81 173 81 0.8991840630 
13392 : 64 165 65 166 0.8991970121 
13393 : 176 199 175 198 0.8991970121 
13394 : 90 255 89 254 0.8992165242 
13395 : 41 166 40 166 0.8992436932 
13396 : 55 180 54 179 0.8992475728 
13397 : 90 84 89 83 0.8992602319 
13398 : 43 173 42 172 0.8992788462 
13399 : 121 150 120 149 0.8992914980 
13400 : 139 68 140 69 0.8992934400 
13401 : 144 263 145 264 0.8993011703 
13402 : 106 189 107 189 0.8993023562 
13403 : 36 93 37 94 0.8993097015 
13404 : 137 249 138 250 0.8993129739 
13405 : 86 25 87 26 0.8993162075 
13406 : 138 251 138 250 0.8993234469 
13407 : 148 5 149 5 0.8993270067 
13408 : 152 74 153 74 0.8993305563 
13409 : 114 208 115 208 0.8993443754 
13410 : 139 177 138 178 0.8993877758 
13411 : 148 181 147 180 0.8993877758 
13412 : 157 258 158 259 0.8993877758 
13413 : 159 261 158 260 0.8993877758 
13414 : 120 147 121 146 0.8993986379 
13415 : 152 87 151 87 0.8994029451 
13416 : 85 88 85 87 0.8994091095 
13417 : 158 260 158 261 0.8994181144 
13418 : 139 170 139 171 0.8994198312 
13419 : 40 145 40 146 0.8994207478 
13420 : 60 86 61 86 0.8994225073 
13421 : 107 53 106 54 0.8994584987 
13422 : 85 132 84 131 0.8994717651 
13423 : 161 14 161 13 0.8994733761 
13424 : 144 1 143 1 0.8995109306 
13425 : 198 23 199 23 0.8995110994 
13426 : 111 206 110 206 0.8995194041 
13427 : 127 154 128 154 0.8995433790 
13428 : 187 74 186 74 0.8995535714 
13429 : 120 3 119 3 0.8995563091 
13430 : 65 168 66 169 0.8995633188 
13431 : 141 243 141 242 0.8995799470 
13432 : 173 193 174 193 0.8995804729 
13433 : 85 79 86 78 0.8995894644 
13434 : 151 184 151 185 0.8995901639 
13435 : 153 186 153 187 0.8995901639 
13436 : 71 153 70 154 0.8995973389 
13437 : 130 173 131 174 0.8995973389 
13438 : 105 28 106 29 0.8996012995 
13439 : 100 11 101 11 0.8996078634 
13440 : 140 61 139 61 0.8996263605 
13441 : 168 191 169 192 0.8996278743 
13442 : 133 248 133 249 0.8996382121 
13443 : 60 241 59 241 0.8996647510 
13444 : 17 233 16 234 0.8996898855 
13445 : 151 5 152 4 0.8997208539 
13446 : 26 102 25 102 0.8997278041 
13447 : 181 89 181 90 0.8997422572 
13448 : 72 194 72 193 0.8997488766 
13449 : 104 181 104 182 0.8997717887 
13450 : 73 175 74 176 0.8997817460 
13451 : 167 18 167 19 0.8997818511 
13452 : 134 242 134 241 0.8997820672 
13453 : 71 200 72 200 0.8997884717 
13454 : 154 188 153 187 0.8997992640 
13455 : 120 211 120 212 0.8998297978 
13456 : 63 44 63 45 0.8998574993 
13457 : 172 80 171 81 0.8998691758 
13458 : 68 141 68 142 0.8998890586 
13459 : 190 48 190 47 0.8998899890 
13460 : 134 250 134 251 0.8999221184 
13461 : 70 140 70 141 0.8999872676 
13462 : 76 82 76 83 0.8999891905 
13463 : 8 277 8 278 0.8999948597 
13464 : 184 97 185 98 0.9000000000 
13465 : 111 197 112 197 0.9000000000 
13466 : 121 170 122 171 0.9000000000 
13467 : 57 187 56 186 0.9000000000 
13468 : 118 194 119 194 0.9000000000 
13469 : 9 250 8 251 0.9000000000 
13470 : 188 253 189 254 0.9000000000 
13471 : 191 254 190 253 0.9000000000 
13472 : 184 257 185 257 0.9000000000 
13473 : 185 257 184 256 0.9000000000 
13474 : 187 258 186 259 0.9000000000 
13475 : 188 258 187 259 0.9000000000 
13476 : 186 259 187 259 0.9000000000 
13477 : 114 210 113 210 0.9000095184 
13478 : 166 13 166 12 0.9000164878 
13479 : 141 242 142 243 0.9000253513 
13480 : 62 122 62 121 0.9000262858 
13481 : 195 61 196 61 0.9000366502 
13482 : 134 259 134 258 0.9000368189 
13483 : 131 239 132 240 0.9000562515 
13484 : 169 84 170 83 0.9000575758 
13485 : 171 183 172 183 0.9000755534 
13486 : 11 264 12 263 0.9000768218 
13487 : 43 128 43 127 0.9000816401 
13488 : 65 13 66 13 0.9001133141 
13489 : 128 240 127 241 0.9001570830 
13490 : 144 62 143 62 0.9001634367 
13491 : 172 183 171 182 0.9001673865 
13492 : 131 248 132 249 0.9001700680 
13493 : 97 195 98 194 0.9001736111 
13494 : 68 68 67 68 0.9001744377 
13495 : 109 37 110 36 0.9001792906 
13496 : 140 239 139 238 0.9002163722 
13497 : 142 243 143 243 0.9002163722 
13498 : 114 72 115 71 0.9002248223 
13499 : 131 224 132 225 0.9002258611 
13500 : 132 157 133 158 0.9002261554 
13501 : 71 174 70 173 0.9002261554 
13502 : 134 241 135 242 0.9002365282 
13503 : 143 250 144 251 0.9002409276 
13504 : 96 186 97 187 0.9002486384 
13505 : 133 239 132 240 0.9002529927 
13506 : 130 107 129 108 0.9002716389 
13507 : 58 151 58 152 0.9002722941 
13508 : 71 170 71 171 0.9002722941 
13509 : 102 21 101 22 0.9002743467 
13510 : 35 118 35 119 0.9002844501 
13511 : 36 108 35 108 0.9002905739 
13512 : 94 185 93 184 0.9002912759 
13513 : 64 157 65 158 0.9003137736 
13514 : 141 241 141 240 0.9003137736 
13515 : 166 12 167 13 0.9003202640 
13516 : 44 216 44 215 0.9003601441 
13517 : 88 85 88 84 0.9003661001 
13518 : 185 52 184 52 0.9003765631 
13519 : 6 273 6 274 0.9003812636 
13520 : 107 208 107 207 0.9003830890 
13521 : 76 274 76 273 0.9003852080 
13522 : 103 67 104 67 0.9003893667 
13523 : 129 103 129 102 0.9003926072 
13524 : 127 97 127 96 0.9003947965 
13525 : 151 62 151 63 0.9004037633 
13526 : 15 245 15 246 0.9004110393 
13527 : 68 162 69 163 0.9004111961 
13528 : 182 257 182 258 0.9004149378 
13529 : 183 257 182 258 0.9004149378 
13530 : 182 258 182 259 0.9004149378 
13531 : 181 260 180 259 0.9004149378 
13532 : 179 261 178 262 0.9004149378 
13533 : 178 262 178 261 0.9004149378 
13534 : 178 70 179 70 0.9004166615 
13535 : 76 67 75 67 0.9004183976 
13536 : 194 89 193 90 0.9004237288 
13537 : 137 174 137 173 0.9004304408 
13538 : 142 174 141 173 0.9004304408 
13539 : 163 196 162 196 0.9004304408 
13540 : 178 260 178 261 0.9004304408 
13541 : 45 174 44 173 0.9004314768 
13542 : 185 203 185 204 0.9004329004 
13543 : 157 17 157 18 0.9004364105 
13544 : 174 40 175 39 0.9004395282 
13545 : 183 190 183 189 0.9004524887 
13546 : 132 240 132 239 0.9004629630 
13547 : 137 243 137 244 0.9004934211 
13548 : 120 149 121 149 0.9004948745 
13549 : 60 189 61 190 0.9005102041 
13550 : 131 238 130 239 0.9005187345 
13551 : 122 34 122 33 0.9005347215 
13552 : 184 82 185 83 0.9005477996 
13553 : 137 273 137 274 0.9005619013 
13554 : 167 74 168 74 0.9005803986 
13555 : 64 151 65 151 0.9005961894 
13556 : 145 72 146 72 0.9005997290 
13557 : 44 215 44 214 0.9006359300 
13558 : 86 82 87 81 0.9006382750 
13559 : 125 77 124 76 0.9006438833 
13560 : 118 191 119 191 0.9006474847 
13561 : 34 96 35 95 0.9006480656 
13562 : 127 99 128 100 0.9006509187 
13563 : 85 86 85 87 0.9006559220 
13564 : 70 173 71 172 0.9006666407 
13565 : 127 251 127 252 0.9006687991 
13566 : 72 188 73 189 0.9006751955 
13567 : 65 79 64 78 0.9006776173 
13568 : 64 128 64 129 0.9006868860 
13569 : 43 213 44 214 0.9007017544 
13570 : 40 171 41 170 0.9007030604 
13571 : 67 183 66 182 0.9007086649 
13572 : 140 73 139 73 0.9007091370 
13573 : 28 234 28 233 0.9007092199 
13574 : 111 200 110 201 0.9007198426 
13575 : 142 59 143 59 0.9007322185 
13576 : 6 274 5 273 0.9007352941 
13577 : 106 191 107 191 0.9007377599 
13578 : 77 70 77 71 0.9007438363 
13579 : 156 38 156 37 0.9007452206 
13580 : 146 72 145 71 0.9007492388 
13581 : 109 204 108 203 0.9007561204 
13582 : 15 246 15 247 0.9007633588 
13583 : 163 57 164 58 0.9007718374 
13584 : 195 53 196 54 0.9007739212 
13585 : 134 258 134 257 0.9007821403 
13586 : 135 263 135 262 0.9007962478 
13587 : 196 75 197 76 0.9007976632 
13588 : 195 86 196 85 0.9007976632 
13589 : 135 266 134 265 0.9008194365 
13590 : 44 214 44 213 0.9008202834 
13591 : 28 65 27 66 0.9008208955 
13592 : 141 176 140 176 0.9008418285 
13593 : 143 243 142 242 0.9008510184 
13594 : 77 187 76 187 0.9008584295 
13595 : 133 163 133 164 0.9008620690 
13596 : 78 198 78 197 0.9008625647 
13597 : 119 234 118 234 0.9008630952 
13598 : 149 165 148 165 0.9008810573 
13599 : 129 223 129 222 0.9008810573 
13600 : 155 278 156 278 0.9008810573 
13601 : 14 227 14 226 0.9008879781 
13602 : 149 95 148 95 0.9008891583 
13603 : 40 166 41 167 0.9009091851 
13604 : 72 177 73 177 0.9009191811 
13605 : 39 77 39 76 0.9009253733 
13606 : 149 5 150 5 0.9009339264 
13607 : 88 80 87 81 0.9009538218 
13608 : 130 81 130 82 0.9009638116 
13609 : 110 40 109 41 0.9009751180 
13610 : 195 71 194 71 0.9009798634 
13611 : 197 76 197 77 0.9009798634 
13612 : 130 239 129 238 0.9009856930 
13613 : 150 68 149 68 0.9009878953 
13614 : 134 31 133 30 0.9009910441 
13615 : 35 119 34 120 0.9009934370 
13616 : 39 164 38 163 0.9010152284 
